user,item,time
185006,113,2023-12-04 23:46:29
185006,113,2023-12-04 23:46:29
185006,113,2023-12-04 23:46:30
185011,113,2023-12-04 23:49:34
185011,113,2023-12-04 23:49:34
185011,113,2023-12-04 23:49:36
185011,113,2023-12-04 23:49:48
185011,113,2023-12-04 23:49:48
185011,113,2023-12-04 23:49:48
185011,113,2023-12-04 23:49:49
185011,113,2023-12-04 23:49:49
185006,113,2023-12-04 23:52:07
185006,113,2023-12-04 23:52:21
185006,113,2023-12-04 23:52:21
185006,113,2023-12-04 23:52:21
185006,113,2023-12-04 23:52:22
185006,113,2023-12-04 23:52:22
185673,115,2023-12-05 00:09:07
184988,115,2023-12-05 07:43:51
178614,115,2023-12-05 09:07:09
184992,113,2023-12-05 09:44:48
184992,113,2023-12-05 09:44:48
186479,115,2023-12-05 09:48:45
186479,117,2023-12-05 09:48:46
186479,118,2023-12-05 09:48:47
184996,115,2023-12-05 11:09:17
185000,119,2023-12-05 11:12:36
185000,119,2023-12-05 11:12:37
186479,113,2023-12-05 11:52:58
186479,113,2023-12-05 11:52:59
184996,97,2023-12-05 12:10:37
184996,103,2023-12-05 12:10:58
184996,103,2023-12-05 12:10:58
184985,115,2023-12-05 12:18:32
186479,119,2023-12-05 12:28:00
186479,119,2023-12-05 12:28:00
141174,115,2023-12-05 13:18:48
141174,118,2023-12-05 13:29:12
179682,118,2023-12-05 15:11:25
179682,115,2023-12-05 15:11:30
140230,103,2023-12-05 15:19:29
140230,103,2023-12-05 15:19:30
140230,110,2023-12-05 15:19:42
140230,110,2023-12-05 15:19:42
140230,119,2023-12-05 15:19:48
140230,119,2023-12-05 15:19:48
140230,111,2023-12-05 15:19:54
140230,111,2023-12-05 15:19:54
140230,111,2023-12-05 15:20:15
140230,111,2023-12-05 15:20:15
140230,119,2023-12-05 15:20:22
140230,119,2023-12-05 15:20:22
170619,115,2023-12-05 15:30:50
170619,118,2023-12-05 15:30:53
170619,117,2023-12-05 15:31:03
170619,117,2023-12-05 15:31:04
141174,119,2023-12-05 15:31:42
141174,119,2023-12-05 15:31:43
170619,97,2023-12-05 15:33:29
170619,103,2023-12-05 15:33:36
170619,103,2023-12-05 15:33:36
159733,119,2023-12-05 15:39:49
159733,119,2023-12-05 15:39:49
184992,113,2023-12-05 15:48:47
184992,113,2023-12-05 15:48:47
184992,12,2023-12-05 15:50:00
184996,1,2023-12-05 15:55:11
184996,121,2023-12-05 16:02:21
184996,121,2023-12-05 16:02:22
184996,119,2023-12-05 16:03:52
184996,119,2023-12-05 16:03:52
185004,121,2023-12-05 17:36:23
185004,121,2023-12-05 17:36:23
185004,113,2023-12-05 17:36:49
185004,113,2023-12-05 17:36:49
185004,113,2023-12-05 17:50:25
185004,113,2023-12-05 17:51:26
185004,113,2023-12-05 17:51:26
185004,113,2023-12-05 17:51:27
185004,113,2023-12-05 17:51:27
185004,113,2023-12-05 17:51:27
184999,111,2023-12-05 23:01:08
184999,111,2023-12-05 23:01:08
184999,115,2023-12-05 23:01:13
184999,117,2023-12-05 23:01:22
184999,118,2023-12-05 23:01:23
184999,119,2023-12-05 23:01:24
184999,119,2023-12-05 23:01:25
184999,111,2023-12-05 23:01:36
184999,111,2023-12-05 23:01:36
184999,115,2023-12-05 23:03:50
184999,119,2023-12-05 23:41:21
184999,119,2023-12-05 23:41:22
184999,119,2023-12-05 23:41:23
184999,111,2023-12-05 23:41:42
184999,111,2023-12-05 23:41:42
184999,119,2023-12-05 23:41:49
184999,119,2023-12-05 23:41:50
184999,119,2023-12-05 23:41:57
184999,119,2023-12-05 23:42:01
184999,119,2023-12-05 23:42:01
184999,119,2023-12-05 23:42:01
184999,119,2023-12-05 23:42:01
184999,119,2023-12-05 23:42:01
186162,116,2023-12-06 17:06:07
186162,116,2023-12-06 17:06:07
186162,113,2023-12-06 17:06:12
186162,113,2023-12-06 17:06:13
186162,121,2023-12-06 17:06:25
186162,121,2023-12-06 17:06:25
186162,121,2023-12-06 17:06:32
186162,121,2023-12-06 17:06:32
185004,116,2023-12-07 09:37:17
185004,116,2023-12-07 09:37:17
186157,113,2023-12-07 11:18:44
186157,113,2023-12-07 11:18:44
186157,113,2023-12-07 11:18:50
186157,113,2023-12-07 11:18:51
179356,121,2023-12-07 13:55:55
179356,121,2023-12-07 13:55:55
184885,113,2023-12-07 16:00:52
184885,113,2023-12-07 16:00:53
185004,116,2023-12-08 10:05:36
185004,116,2023-12-08 10:05:36
185004,116,2023-12-08 10:11:48
185004,116,2023-12-08 10:12:25
185004,116,2023-12-08 10:12:25
185004,116,2023-12-08 10:12:26
185004,116,2023-12-08 10:12:26
185004,116,2023-12-08 10:12:26
184990,115,2023-12-09 12:03:09
185009,113,2023-12-09 12:29:14
185009,113,2023-12-09 12:29:14
185009,121,2023-12-09 12:58:50
185009,121,2023-12-09 12:58:50
185009,114,2023-12-09 13:16:56
184992,121,2023-12-09 13:33:18
184992,121,2023-12-09 13:33:18
184992,115,2023-12-09 13:33:28
184992,117,2023-12-09 13:33:30
184992,119,2023-12-09 13:33:35
184992,119,2023-12-09 13:33:35
184992,113,2023-12-09 14:20:37
184992,113,2023-12-09 14:20:37
184992,119,2023-12-09 14:42:29
184992,119,2023-12-09 14:42:29
184992,115,2023-12-09 14:42:34
184985,121,2023-12-09 17:55:01
184985,121,2023-12-09 17:55:01
184985,116,2023-12-09 17:55:08
184985,116,2023-12-09 17:55:08
186164,115,2023-12-09 18:38:10
186164,118,2023-12-09 18:38:12
186164,117,2023-12-09 18:39:15
184990,113,2023-12-10 09:35:22
184990,113,2023-12-10 09:35:22
184990,115,2023-12-10 10:55:50
184885,121,2023-12-10 11:34:32
184885,121,2023-12-10 11:34:32
184885,113,2023-12-10 11:48:02
184885,113,2023-12-10 11:48:02
184885,109,2023-12-10 11:48:08
184885,109,2023-12-10 11:48:08
179682,121,2023-12-10 14:00:15
179682,121,2023-12-10 14:00:15
184992,116,2023-12-10 14:53:35
184992,116,2023-12-10 14:53:35
184992,113,2023-12-10 14:53:41
184992,113,2023-12-10 14:53:42
184990,119,2023-12-10 15:08:48
184990,119,2023-12-10 15:08:49
184990,115,2023-12-10 15:08:56
186162,116,2023-12-10 15:39:53
186162,116,2023-12-10 15:39:54
186162,114,2023-12-10 15:40:18
179682,116,2023-12-10 16:13:27
179682,116,2023-12-10 16:13:32
179682,116,2023-12-10 16:13:32
179682,118,2023-12-10 16:13:59
179682,117,2023-12-10 16:14:01
179682,115,2023-12-10 16:14:05
193349,115,2023-12-10 17:35:45
193349,117,2023-12-10 17:36:17
193349,118,2023-12-10 17:36:30
193349,119,2023-12-10 17:36:34
193349,119,2023-12-10 17:36:34
184990,119,2023-12-10 17:54:08
184990,119,2023-12-10 17:54:08
184990,119,2023-12-10 17:54:11
184990,119,2023-12-10 17:54:25
184990,119,2023-12-10 17:54:25
184990,119,2023-12-10 17:54:25
184990,119,2023-12-10 17:54:25
184990,119,2023-12-10 17:54:26
185673,66,2023-12-10 18:15:27
185673,66,2023-12-10 18:15:27
185673,82,2023-12-10 18:15:36
185673,82,2023-12-10 18:15:36
185673,66,2023-12-10 18:15:39
185673,66,2023-12-10 18:15:40
185673,60,2023-12-10 18:15:43
185673,60,2023-12-10 18:15:44
185673,43,2023-12-10 18:15:46
185673,43,2023-12-10 18:15:46
185673,36,2023-12-10 18:15:50
185673,36,2023-12-10 18:15:51
185673,24,2023-12-10 18:15:54
185673,24,2023-12-10 18:15:54
185673,66,2023-12-10 18:15:56
185673,66,2023-12-10 18:15:57
185673,82,2023-12-10 18:15:59
185673,82,2023-12-10 18:15:59
185673,92,2023-12-10 18:16:03
185673,92,2023-12-10 18:16:03
185673,101,2023-12-10 18:16:08
185673,101,2023-12-10 18:16:09
185673,109,2023-12-10 18:16:16
185673,109,2023-12-10 18:16:17
185673,113,2023-12-10 18:16:20
185673,113,2023-12-10 18:16:20
185673,109,2023-12-10 18:16:23
185673,109,2023-12-10 18:16:24
185673,116,2023-12-10 18:16:27
185673,116,2023-12-10 18:16:27
185673,121,2023-12-10 18:32:30
185673,121,2023-12-10 18:32:30
159733,116,2023-12-10 18:56:49
159733,116,2023-12-10 18:56:50
159733,121,2023-12-10 19:19:11
159733,121,2023-12-10 19:19:11
159733,116,2023-12-10 19:19:22
159733,116,2023-12-10 19:19:22
159733,116,2023-12-10 19:19:24
159733,116,2023-12-10 19:19:50
159733,116,2023-12-10 19:19:50
159733,116,2023-12-10 19:19:51
159733,116,2023-12-10 19:19:51
159733,116,2023-12-10 19:19:52
184992,12,2023-12-10 19:26:54
184992,13,2023-12-10 19:26:56
184992,14,2023-12-10 19:30:47
185003,113,2023-12-10 20:29:32
185003,113,2023-12-10 20:29:33
185003,114,2023-12-10 20:30:57
186164,8,2023-12-10 21:08:23
186164,8,2023-12-10 21:08:23
186164,24,2023-12-10 21:09:38
186164,24,2023-12-10 21:09:38
186164,36,2023-12-10 21:10:22
186164,36,2023-12-10 21:10:22
186164,43,2023-12-10 21:10:30
186164,43,2023-12-10 21:10:31
186164,60,2023-12-10 21:10:37
186164,60,2023-12-10 21:10:37
186164,66,2023-12-10 21:10:41
186164,66,2023-12-10 21:10:42
186164,82,2023-12-10 21:10:47
186164,82,2023-12-10 21:10:48
186164,92,2023-12-10 21:10:54
186164,92,2023-12-10 21:10:54
186164,101,2023-12-10 21:10:59
186164,101,2023-12-10 21:10:59
186164,109,2023-12-10 21:11:31
186164,109,2023-12-10 21:11:32
186164,113,2023-12-10 21:11:38
186164,113,2023-12-10 21:11:39
184992,115,2023-12-10 21:37:23
185000,113,2023-12-10 22:19:37
185000,113,2023-12-10 22:19:37
185000,116,2023-12-10 22:19:56
185000,116,2023-12-10 22:19:56
185000,121,2023-12-10 22:20:16
185000,121,2023-12-10 22:20:16
185000,113,2023-12-10 22:25:54
185000,113,2023-12-10 22:25:54
185673,113,2023-12-10 23:18:10
185673,113,2023-12-10 23:18:11
185006,116,2023-12-11 00:00:09
185006,116,2023-12-11 00:00:10
185006,113,2023-12-11 00:00:16
185006,113,2023-12-11 00:00:16
185006,121,2023-12-11 00:00:54
185006,121,2023-12-11 00:00:55
185673,114,2023-12-11 01:18:34
185673,112,2023-12-11 01:18:36
185673,108,2023-12-11 01:18:55
185009,115,2023-12-11 10:07:24
185009,3,2023-12-11 10:23:02
185009,108,2023-12-11 12:29:42
185009,112,2023-12-11 12:30:43
185009,114,2023-12-11 12:30:55
185009,116,2023-12-11 13:25:03
185009,116,2023-12-11 13:25:04
185009,116,2023-12-11 13:25:05
185009,116,2023-12-11 13:25:37
185009,116,2023-12-11 13:25:37
185009,116,2023-12-11 13:25:37
185009,116,2023-12-11 13:25:37
185009,116,2023-12-11 13:25:38
184988,113,2023-12-11 16:04:01
184988,113,2023-12-11 16:04:02
179682,118,2023-12-11 16:04:40
179682,117,2023-12-11 16:04:44
179682,115,2023-12-11 16:04:47
184988,106,2023-12-11 16:28:30
184988,107,2023-12-11 16:28:37
184988,108,2023-12-11 16:28:47
184988,60,2023-12-11 17:05:38
184988,60,2023-12-11 17:05:39
184988,116,2023-12-11 17:07:05
184988,116,2023-12-11 17:07:05
184988,113,2023-12-11 17:07:33
184988,113,2023-12-11 17:07:33
185000,100,2023-12-11 17:11:55
185000,114,2023-12-11 17:12:20
185000,1,2023-12-11 17:12:46
170619,1,2023-12-11 17:16:54
185000,111,2023-12-11 17:17:02
185000,111,2023-12-11 17:17:02
185000,113,2023-12-11 17:17:15
185000,113,2023-12-11 17:17:15
170619,1,2023-12-11 17:18:12
171442,115,2023-12-11 18:07:08
171442,1,2023-12-11 18:11:03
171442,115,2023-12-11 18:13:58
186153,116,2023-12-11 18:19:30
186153,116,2023-12-11 18:19:30
186153,121,2023-12-11 18:19:46
186153,121,2023-12-11 18:19:46
159733,115,2023-12-11 18:20:20
159733,117,2023-12-11 18:21:06
159733,118,2023-12-11 18:21:30
159733,86,2023-12-11 18:38:22
171442,102,2023-12-11 18:44:02
171442,102,2023-12-11 18:44:10
184999,113,2023-12-11 18:46:02
184999,113,2023-12-11 18:46:03
171442,113,2023-12-11 19:13:25
171442,113,2023-12-11 19:13:26
171442,8,2023-12-11 19:13:54
171442,8,2023-12-11 19:13:54
171442,36,2023-12-11 19:14:18
171442,36,2023-12-11 19:14:18
171442,66,2023-12-11 19:14:31
171442,66,2023-12-11 19:14:32
171442,82,2023-12-11 19:14:41
171442,82,2023-12-11 19:14:41
171442,92,2023-12-11 19:14:50
171442,92,2023-12-11 19:14:50
171442,101,2023-12-11 19:15:03
171442,101,2023-12-11 19:15:03
171442,109,2023-12-11 19:15:11
171442,109,2023-12-11 19:15:11
186164,102,2023-12-11 19:18:31
171442,116,2023-12-11 19:21:37
171442,116,2023-12-11 19:21:37
171442,116,2023-12-11 19:21:40
171442,116,2023-12-11 19:22:14
171442,116,2023-12-11 19:22:14
171442,116,2023-12-11 19:22:15
171442,116,2023-12-11 19:22:15
171442,116,2023-12-11 19:22:16
163849,116,2023-12-11 19:41:13
163849,116,2023-12-11 19:41:13
163849,121,2023-12-11 19:41:17
163849,121,2023-12-11 19:41:18
163849,116,2023-12-11 19:57:35
163849,116,2023-12-11 19:57:36
179356,116,2023-12-11 20:17:22
179356,116,2023-12-11 20:17:22
184988,116,2023-12-11 20:36:30
184988,116,2023-12-11 20:36:30
184988,116,2023-12-11 20:36:32
184988,116,2023-12-11 20:36:39
184988,116,2023-12-11 20:36:39
184988,116,2023-12-11 20:36:39
184988,116,2023-12-11 20:36:40
184988,116,2023-12-11 20:36:40
184994,116,2023-12-11 20:56:44
184994,116,2023-12-11 20:56:44
186162,114,2023-12-11 20:56:49
186162,112,2023-12-11 20:56:50
186162,108,2023-12-11 20:56:52
141174,113,2023-12-11 21:01:28
141174,113,2023-12-11 21:01:28
141174,116,2023-12-11 21:01:31
141174,116,2023-12-11 21:01:31
141174,116,2023-12-11 21:01:34
186162,107,2023-12-11 21:03:06
184994,116,2023-12-11 21:25:05
184994,116,2023-12-11 21:25:05
184994,116,2023-12-11 21:25:07
184994,116,2023-12-11 21:25:14
184994,116,2023-12-11 21:25:14
184994,116,2023-12-11 21:25:19
184994,116,2023-12-11 21:25:22
184994,116,2023-12-11 21:25:23
184994,116,2023-12-11 21:28:10
184994,116,2023-12-11 21:28:13
186157,115,2023-12-11 21:35:10
184983,113,2023-12-11 21:43:43
184983,113,2023-12-11 21:43:43
184983,109,2023-12-11 21:44:00
184983,109,2023-12-11 21:44:00
184983,113,2023-12-11 21:44:06
184983,113,2023-12-11 21:44:06
141174,116,2023-12-11 22:01:25
141174,116,2023-12-11 22:01:54
141174,116,2023-12-11 22:01:54
141174,116,2023-12-11 22:01:55
141174,116,2023-12-11 22:01:55
141174,116,2023-12-11 22:01:55
186164,116,2023-12-11 22:07:34
186164,116,2023-12-11 22:07:35
186164,116,2023-12-11 22:07:51
186164,116,2023-12-11 22:07:58
186164,116,2023-12-11 22:07:58
186164,116,2023-12-11 22:07:59
186164,116,2023-12-11 22:07:59
186164,116,2023-12-11 22:08:00
186162,107,2023-12-11 22:10:43
185003,1,2023-12-11 22:19:31
184999,116,2023-12-11 22:22:39
184999,116,2023-12-11 22:22:39
184999,113,2023-12-11 22:22:46
184999,113,2023-12-11 22:22:46
184999,113,2023-12-11 22:22:54
184999,113,2023-12-11 22:22:54
184999,109,2023-12-11 22:23:17
184999,109,2023-12-11 22:23:18
184999,109,2023-12-11 22:23:26
184999,109,2023-12-11 22:23:27
184999,113,2023-12-11 22:23:35
184999,113,2023-12-11 22:23:36
184999,113,2023-12-11 22:23:41
184999,113,2023-12-11 22:23:42
184999,109,2023-12-11 22:23:45
184999,109,2023-12-11 22:23:46
184999,116,2023-12-11 22:23:50
184999,116,2023-12-11 22:23:51
184999,116,2023-12-11 22:23:52
184999,110,2023-12-11 22:24:10
184999,110,2023-12-11 22:24:10
184999,110,2023-12-11 22:24:15
184999,110,2023-12-11 22:24:15
184999,109,2023-12-11 22:24:27
184999,109,2023-12-11 22:24:28
184999,116,2023-12-11 22:24:50
184999,116,2023-12-11 22:24:50
184999,116,2023-12-11 22:24:50
184999,116,2023-12-11 22:24:51
184999,116,2023-12-11 22:24:51
186162,116,2023-12-11 22:35:10
186162,116,2023-12-11 22:35:10
186162,116,2023-12-11 22:35:12
186162,116,2023-12-11 22:35:53
186162,116,2023-12-11 22:35:53
186162,116,2023-12-11 22:35:53
186162,116,2023-12-11 22:35:54
186162,116,2023-12-11 22:35:54
186162,116,2023-12-11 22:38:24
186162,116,2023-12-11 22:38:24
186162,116,2023-12-11 22:42:25
186162,116,2023-12-11 22:42:26
186162,116,2023-12-11 22:42:46
186162,116,2023-12-11 22:42:46
186162,116,2023-12-11 22:42:58
186162,116,2023-12-11 22:42:58
186162,116,2023-12-11 22:48:05
186162,116,2023-12-11 22:48:05
184986,121,2023-12-11 23:20:59
184986,121,2023-12-11 23:20:59
185673,116,2023-12-11 23:37:46
185673,116,2023-12-11 23:37:46
185673,116,2023-12-11 23:37:47
185673,116,2023-12-11 23:37:55
185673,116,2023-12-11 23:37:55
185673,116,2023-12-11 23:37:55
185673,116,2023-12-11 23:37:56
185673,116,2023-12-11 23:37:56
185673,116,2023-12-11 23:53:05
185673,116,2023-12-11 23:53:07
185673,116,2023-12-11 23:53:07
185673,116,2023-12-11 23:53:07
185673,116,2023-12-11 23:53:08
185673,116,2023-12-11 23:53:14
185673,116,2023-12-11 23:53:14
185673,116,2023-12-11 23:53:14
185673,116,2023-12-11 23:53:15
185673,116,2023-12-11 23:53:15
179356,116,2023-12-11 23:53:51
179356,116,2023-12-11 23:53:52
179356,116,2023-12-11 23:56:37
179356,116,2023-12-11 23:56:52
179356,116,2023-12-11 23:56:52
179356,116,2023-12-11 23:56:53
179356,116,2023-12-11 23:56:53
179356,116,2023-12-11 23:56:54
185673,115,2023-12-11 23:59:46
184994,116,2023-12-12 00:04:46
184994,116,2023-12-12 00:04:47
184994,111,2023-12-12 00:06:47
184994,111,2023-12-12 00:06:47
184994,115,2023-12-12 00:06:52
186157,117,2023-12-12 00:19:10
186157,118,2023-12-12 00:19:16
186161,1,2023-12-12 08:21:14
185673,116,2023-12-12 11:01:46
185673,116,2023-12-12 11:01:47
186479,115,2023-12-12 11:55:44
186479,118,2023-12-12 12:07:08
186479,117,2023-12-12 12:07:17
179356,114,2023-12-12 12:55:48
179356,1,2023-12-12 12:56:29
179356,119,2023-12-12 12:58:59
179356,119,2023-12-12 12:58:59
179356,115,2023-12-12 12:59:11
179356,117,2023-12-12 13:02:20
179356,118,2023-12-12 13:02:22
170619,103,2023-12-12 15:05:17
170619,103,2023-12-12 15:05:18
185004,119,2023-12-12 15:07:55
185004,119,2023-12-12 15:07:55
185004,119,2023-12-12 15:07:57
185004,119,2023-12-12 15:08:50
185004,119,2023-12-12 15:08:50
185004,119,2023-12-12 15:08:51
185004,119,2023-12-12 15:08:51
185004,119,2023-12-12 15:08:51
185003,115,2023-12-12 15:12:50
171442,115,2023-12-12 15:39:32
171442,117,2023-12-12 15:39:35
171442,118,2023-12-12 15:39:38
184996,115,2023-12-12 15:43:40
184994,115,2023-12-12 15:51:39
186158,1,2023-12-12 16:02:41
186158,1,2023-12-12 16:02:42
184983,113,2023-12-12 16:04:59
186479,43,2023-12-12 16:05:01
186479,43,2023-12-12 16:05:01
186479,60,2023-12-12 16:05:03
186479,60,2023-12-12 16:05:03
186479,66,2023-12-12 16:05:05
186479,66,2023-12-12 16:05:05
184983,113,2023-12-12 16:05:06
184983,113,2023-12-12 16:05:06
184983,113,2023-12-12 16:05:07
184983,113,2023-12-12 16:05:07
184983,113,2023-12-12 16:05:08
186479,92,2023-12-12 16:05:16
186479,92,2023-12-12 16:05:16
186479,101,2023-12-12 16:05:19
186479,101,2023-12-12 16:05:19
186479,113,2023-12-12 16:05:29
186479,113,2023-12-12 16:05:29
186479,116,2023-12-12 16:05:32
186479,116,2023-12-12 16:05:32
184983,116,2023-12-12 16:08:01
184983,116,2023-12-12 16:08:01
184885,113,2023-12-12 16:09:29
184885,113,2023-12-12 16:09:29
184885,109,2023-12-12 16:09:35
184885,109,2023-12-12 16:09:36
185000,119,2023-12-12 16:13:16
185000,119,2023-12-12 16:13:16
186479,115,2023-12-12 16:23:56
185673,114,2023-12-12 16:35:26
179356,1,2023-12-12 16:44:47
185006,115,2023-12-12 16:47:00
184994,117,2023-12-12 16:51:30
184994,118,2023-12-12 16:51:34
184994,115,2023-12-12 16:52:51
184994,115,2023-12-12 16:53:33
185006,115,2023-12-12 17:04:27
170619,119,2023-12-12 17:17:11
170619,119,2023-12-12 17:17:11
170619,115,2023-12-12 17:17:12
184988,115,2023-12-12 17:21:48
185006,71,2023-12-12 17:23:44
185006,90,2023-12-12 17:24:50
170619,103,2023-12-12 17:24:53
170619,103,2023-12-12 17:24:53
170619,119,2023-12-12 17:25:12
185006,104,2023-12-12 17:25:17
185006,104,2023-12-12 17:25:20
170619,119,2023-12-12 17:25:21
170619,119,2023-12-12 17:25:21
170619,119,2023-12-12 17:25:21
170619,119,2023-12-12 17:25:21
170619,119,2023-12-12 17:25:21
185006,115,2023-12-12 17:30:03
186164,115,2023-12-12 17:31:00
163849,111,2023-12-12 17:33:15
163849,111,2023-12-12 17:33:15
163849,115,2023-12-12 17:33:33
163849,119,2023-12-12 17:33:35
163849,119,2023-12-12 17:33:35
185003,115,2023-12-12 17:33:52
178614,115,2023-12-12 17:36:20
179356,115,2023-12-12 17:37:08
185006,115,2023-12-12 17:37:49
186155,115,2023-12-12 17:39:18
186157,115,2023-12-12 17:40:56
184983,115,2023-12-12 17:41:45
184983,117,2023-12-12 17:41:49
184983,118,2023-12-12 17:41:56
185011,115,2023-12-12 17:42:09
185011,117,2023-12-12 17:42:12
185011,118,2023-12-12 17:42:15
178614,119,2023-12-12 17:42:37
178614,119,2023-12-12 17:42:37
178614,115,2023-12-12 17:43:21
181091,115,2023-12-12 17:45:19
181091,117,2023-12-12 17:45:25
181091,118,2023-12-12 17:45:34
181091,119,2023-12-12 17:45:41
181091,119,2023-12-12 17:45:41
186152,119,2023-12-12 17:47:30
186152,119,2023-12-12 17:47:30
186152,115,2023-12-12 17:47:32
186157,5,2023-12-12 17:47:46
186157,21,2023-12-12 17:47:53
184985,115,2023-12-12 17:48:29
186479,21,2023-12-12 17:51:02
186479,29,2023-12-12 17:51:23
186479,29,2023-12-12 17:51:23
186152,117,2023-12-12 17:58:07
186152,118,2023-12-12 17:58:12
186157,30,2023-12-12 18:00:03
186157,32,2023-12-12 18:00:35
184994,119,2023-12-12 18:07:48
184994,119,2023-12-12 18:07:48
184994,119,2023-12-12 18:07:50
184994,119,2023-12-12 18:08:05
184994,119,2023-12-12 18:08:05
184994,119,2023-12-12 18:08:05
184994,119,2023-12-12 18:08:05
184994,119,2023-12-12 18:08:05
163849,111,2023-12-12 18:28:27
163849,111,2023-12-12 18:28:27
186155,118,2023-12-12 18:28:36
186155,117,2023-12-12 18:28:39
186155,118,2023-12-12 18:28:42
186155,117,2023-12-12 18:28:48
163849,105,2023-12-12 18:28:48
163849,97,2023-12-12 18:28:56
163849,104,2023-12-12 18:29:09
163849,104,2023-12-12 18:29:12
185006,119,2023-12-12 18:30:08
185006,119,2023-12-12 18:30:08
185006,119,2023-12-12 18:30:13
185006,119,2023-12-12 18:30:28
185006,119,2023-12-12 18:30:28
185006,119,2023-12-12 18:30:28
185006,119,2023-12-12 18:30:28
185006,119,2023-12-12 18:30:28
186164,119,2023-12-12 18:32:10
186164,119,2023-12-12 18:32:10
186164,119,2023-12-12 18:32:12
186164,119,2023-12-12 18:33:11
186164,119,2023-12-12 18:33:11
186164,119,2023-12-12 18:33:11
186164,119,2023-12-12 18:33:11
186164,119,2023-12-12 18:33:12
184985,115,2023-12-12 18:33:16
184985,119,2023-12-12 18:33:19
184985,119,2023-12-12 18:33:19
184985,97,2023-12-12 18:38:54
184985,105,2023-12-12 18:39:12
184985,97,2023-12-12 18:40:35
184985,104,2023-12-12 18:40:54
184985,104,2023-12-12 18:40:58
184983,104,2023-12-12 18:43:54
184983,104,2023-12-12 18:43:54
184988,90,2023-12-12 18:46:21
184988,96,2023-12-12 18:46:24
186153,119,2023-12-12 18:52:26
186153,119,2023-12-12 18:52:26
186153,119,2023-12-12 18:52:34
186153,119,2023-12-12 18:52:39
186153,119,2023-12-12 18:52:39
186153,119,2023-12-12 18:52:40
186153,119,2023-12-12 18:52:40
186153,119,2023-12-12 18:52:40
179356,119,2023-12-12 18:55:57
179356,119,2023-12-12 18:55:58
179356,119,2023-12-12 18:56:00
179356,119,2023-12-12 18:56:09
179356,119,2023-12-12 18:56:09
179356,119,2023-12-12 18:56:09
179356,119,2023-12-12 18:56:09
179356,119,2023-12-12 18:56:09
186155,97,2023-12-12 18:58:17
186155,103,2023-12-12 18:58:33
186155,103,2023-12-12 18:58:33
185003,119,2023-12-12 19:00:35
185003,119,2023-12-12 19:00:35
181091,90,2023-12-12 19:06:56
181091,94,2023-12-12 19:07:34
181091,94,2023-12-12 19:07:34
181091,90,2023-12-12 19:07:39
181091,97,2023-12-12 19:07:45
181091,104,2023-12-12 19:08:08
181091,104,2023-12-12 19:08:12
185673,121,2023-12-12 19:12:03
185673,121,2023-12-12 19:12:03
185673,121,2023-12-12 19:12:05
185673,121,2023-12-12 19:12:27
185673,121,2023-12-12 19:12:28
185673,121,2023-12-12 19:12:28
185673,121,2023-12-12 19:12:29
185673,121,2023-12-12 19:12:29
185003,115,2023-12-12 19:13:55
185011,119,2023-12-12 19:14:52
185011,119,2023-12-12 19:14:52
185011,119,2023-12-12 19:14:53
185011,119,2023-12-12 19:15:16
185011,119,2023-12-12 19:15:16
185011,119,2023-12-12 19:15:16
185011,119,2023-12-12 19:15:16
185011,119,2023-12-12 19:15:16
185004,116,2023-12-12 19:16:54
185004,116,2023-12-12 19:16:54
186153,71,2023-12-12 19:17:47
186153,54,2023-12-12 19:17:59
186153,68,2023-12-12 19:18:13
186152,119,2023-12-12 19:19:27
186153,65,2023-12-12 19:19:54
186152,119,2023-12-12 19:20:08
186152,119,2023-12-12 19:20:08
186152,119,2023-12-12 19:20:08
186152,119,2023-12-12 19:20:08
186152,119,2023-12-12 19:20:08
186153,14,2023-12-12 19:20:46
186153,16,2023-12-12 19:20:47
185673,119,2023-12-12 19:23:55
185673,119,2023-12-12 19:23:55
185673,119,2023-12-12 19:23:57
185673,119,2023-12-12 19:24:12
185673,119,2023-12-12 19:24:12
185673,119,2023-12-12 19:24:13
185673,119,2023-12-12 19:24:13
185673,119,2023-12-12 19:24:13
186155,119,2023-12-12 19:25:11
186155,119,2023-12-12 19:25:11
186155,119,2023-12-12 19:25:13
186155,119,2023-12-12 19:25:19
186155,119,2023-12-12 19:25:19
186155,119,2023-12-12 19:25:19
186155,119,2023-12-12 19:25:19
186155,119,2023-12-12 19:25:19
185003,119,2023-12-12 19:26:10
186157,119,2023-12-12 19:26:33
186157,119,2023-12-12 19:26:33
186157,119,2023-12-12 19:26:35
186157,119,2023-12-12 19:26:47
186157,119,2023-12-12 19:26:47
186157,119,2023-12-12 19:26:47
186157,119,2023-12-12 19:26:47
186157,119,2023-12-12 19:26:47
185003,119,2023-12-12 19:26:57
185003,119,2023-12-12 19:26:57
185003,119,2023-12-12 19:26:57
185003,119,2023-12-12 19:26:57
185003,119,2023-12-12 19:26:57
184985,119,2023-12-12 19:27:13
184985,119,2023-12-12 19:27:13
184985,119,2023-12-12 19:27:25
186161,115,2023-12-12 19:27:41
184985,119,2023-12-12 19:27:57
184985,119,2023-12-12 19:27:57
184985,119,2023-12-12 19:27:57
184985,119,2023-12-12 19:27:57
184985,119,2023-12-12 19:27:57
141174,119,2023-12-12 19:47:34
141174,119,2023-12-12 19:47:34
141174,119,2023-12-12 19:47:37
